Date,Spot
2019-10-28,9475.74527777778
2019-10-29,9383.52208333333
2019-10-30,9194.01982638889
2019-10-31,9176.96024305556
2019-11-01,9155.23638888889
2019-11-02,9282.53930555556
2019-11-03,9221.518576388891
2019-11-04,9255.765347222221
2019-11-05,9342.31989583333
2019-11-06,9333.81737762238
2019-11-07,9234.98423611111
2019-11-08,8979.538784722221
2019-11-09,8809.02076388889
2019-11-10,8887.77434027778
2019-11-11,8795.72083333333
2019-11-12,8732.30482638889
2019-11-13,8746.3646875
2019-11-14,8654.0284375
2019-11-15,8537.99145833333
2019-11-16,8470.657361111109
2019-11-17,8515.08982638889
2019-11-18,8378.32440972222
2019-11-19,8113.8082986111085
2019-11-20,8097.12427083333
2019-11-21,7846.20822916667
2019-11-22,7342.548506944441
2019-11-23,7243.47559027778
2019-11-24,7147.00809027778
2019-11-25,6962.9772569444385
2019-11-26,7142.37402777778
2019-11-27,7252.51944444444
2019-11-28,7522.56513888889
2019-11-29,7612.447569444441
2019-11-30,7654.860173611109
2019-12-01,7352.790798611109
2019-12-02,7308.7062847222205
2019-12-03,7317.59097222222
2019-12-04,7276.15239583333
2019-12-05,7328.74697916667
2019-12-06,7404.086631944441
2019-12-07,7533.17572916667
2019-12-08,7494.41236111111
2019-12-09,7460.10340277778
2019-12-10,7298.34020833333
2019-12-11,7208.066805555559
2019-12-12,7169.056180555559
2019-12-13,7224.227881944441
2019-12-14,7162.83791666667
2019-12-15,7082.800247933879
2019-12-16,7030.78784722222
2019-12-17,6788.48607638889
2019-12-18,6770.27458333333
2019-12-19,7147.0703125
2019-12-20,7149.821805555559
2019-12-21,7148.340555555559
2019-12-22,7226.287256944441
2019-12-23,7502.436944444441
2019-12-24,7294.03434027778
2019-12-25,7210.39326388889
2019-12-26,7219.600243055559
2019-12-27,7190.8009722222205
2019-12-28,7298.41166666667
2019-12-29,7345.70114583333
2019-12-30,7296.993680555559
2019-12-31,7198.0279861111085
2020-01-01,7195.967361111108
2020-01-02,7072.22861111111
2020-01-03,7217.549409722221
2020-01-04,7322.075555555559
2020-01-05,7429.824375
2020-01-06,7533.74295138889
2020-01-07,7928.0421875
2020-01-08,8235.06631944444
2020-01-09,7897.52829861111
2020-01-10,7887.60447916667
2020-01-11,8115.57916666667
2020-01-12,8113.4109375
2020-01-13,8101.46670138889
2020-01-14,8575.9503125
2020-01-15,8743.31152777778
2020-01-16,8674.98
2020-01-17,8853.56579861111
2020-01-18,8892.649375
2020-01-19,8846.40006944444
2020-01-20,8644.96166666667
2020-01-21,8646.64621527778
2020-01-22,8666.60076388889
2020-01-23,8437.07239583333
2020-01-24,8384.718368055559
2020-01-25,8322.09138888889
2020-01-26,8431.75260416667
2020-01-27,8724.11125
2020-01-28,9041.419236111109
2020-01-29,9331.017534722221
2020-01-30,9369.5823277821
2020-01-31,9342.59
2020-02-01,9373.50583333333
2020-02-02,9378.01618055556
2020-02-03,9331.13694444444
2020-02-04,9202.57079861111
2020-02-05,9401.74934027778
2020-02-06,9690.048784722221
2020-02-07,9777.09975694444
2020-02-08,9813.59392361111
2020-02-09,10081.8155555556
2020-02-10,9922.999722222221
2020-02-11,9957.86940972222
2020-02-12,10344.521180555601
2020-02-13,10287.4988888889
2020-02-14,10262.171944444399
2020-02-15,10144.486631944399
2020-02-16,9907.75611111111
2020-02-17,9721.69548611111
2020-02-18,9847.285104166667
2020-02-19,10102.2688194444
2020-02-20,9582.63451388889
2020-02-21,9690.483194444441
2020-02-22,9661.009652777779
2020-02-23,9871.25555555556
2020-02-24,9735.688194444441
2020-02-25,9489.733368055558
2020-02-26,9032.4825
2020-02-27,8797.49138888889
2020-02-28,8697.41586805556
2020-02-29,8687.56416666667
2020-03-01,8556.76128472222
2020-03-02,8747.081111111109
2020-03-03,8791.067657342659
2020-03-04,8763.00322916667
2020-03-05,9021.40638888889
2020-03-06,9099.11739583333
2020-03-07,9054.40430555556
2020-03-08,8569.498125
2020-03-09,7880.92947916667
2020-03-10,7946.40822916667
2020-03-11,7848.77909722222
2020-03-12,6669.32774305556
2020-03-13,5306.450659722221
2020-03-14,5412.52847222222
2020-03-15,5295.18711805556
2020-03-16,4985.645451388889
2020-03-17,5313.077916666671
2020-03-18,5284.746979166671
2020-03-19,5759.802256944438
2020-03-20,6360.26739583333
2020-03-21,6171.588402777779
2020-03-22,6142.1223263888905
2020-03-23,6106.96555555556
2020-03-24,6652.9255902777795
2020-03-25,6662.48145833333
2020-03-26,6672.13875
2020-03-27,6692.41145833333
2020-03-28,6225.842152777779
2020-03-29,6107.580347222221
2020-03-30,6272.367777777779
2020-03-31,6451.195763888892
2020-04-01,6308.3315625
2020-04-02,6726.35177209849
2020-04-03,6816.43489583333
2020-04-04,6773.52815972222
2020-04-05,6798.429340277779
2020-04-06,7091.38159722222
2020-04-07,7317.37208333333
2020-04-08,7304.88979166667
2020-04-09,7304.687013888892
2020-04-10,6976.4670138888905
2020-04-11,6871.543368055562
2020-04-12,6947.45927083333
2020-04-13,6751.41461805556
2020-04-14,6883.15559027778
2020-04-15,6801.15201388889
2020-04-16,6912.80239583333
2020-04-17,7073.83496527778
2020-04-18,7156.3395486111085
2020-04-19,7171.92003472222
2020-04-20,7054.64177083333
2020-04-21,6867.7721875
2020-04-22,7000.66072916667
2020-04-23,7295.77232638889
2020-04-24,7521.88208333333
2020-04-25,7544.82010416667
2020-04-26,7602.706875
2020-04-27,7716.093368055559
2020-04-28,7730.060694444441
2020-04-29,8247.55829861111
2020-04-30,8894.52072916667
2020-05-01,8783.81194444444
2020-05-02,8874.75173611111
2020-05-03,8983.23423611111
2020-05-04,8773.707569444441
2020-05-05,8931.57166666667
2020-05-06,9162.819305555558
2020-05-07,9490.897256944441
2020-05-08,9924.46767361111
2020-05-09,9728.70440972222
2020-05-10,8688.73972222222
2020-05-11,8709.67135416667
2020-05-12,8773.68111111111
2020-05-13,9046.39621527778
2020-05-14,9577.27513888889
2020-05-15,9524.362361111109
2020-05-16,9404.7065625
2020-05-17,9623.815381944441
2020-05-18,9721.56229166667
2020-05-19,9669.008923611109
2020-05-20,9672.18420138889
2020-05-21,9282.8634965035
2020-05-22,9125.18315972222
2020-05-23,9207.73659722222
2020-05-24,9123.433055555559
2020-05-25,8821.28736111111
2020-05-26,8862.20539285714
2020-05-27,9026.96694444444
2020-05-28,9319.31611111111
2020-05-29,9454.23090277778
2020-05-30,9507.022430555558
2020-05-31,9547.243125
2020-06-01,9585.485069444441
2020-06-02,9881.63552083333
2020-06-03,9551.21190972222
2020-06-04,9699.72020833333
2020-06-05,9741.25243055556
2020-06-06,9635.719513888891
2020-06-07,9620.18041666667
2020-06-08,9723.50072916667
2020-06-09,9711.94892361111
2020-06-10,9786.9909375
2020-06-11,9642.6290625
2020-06-12,9411.2059375
2020-06-13,9428.0865625
2020-06-14,9405.26315972222
2020-06-15,9244.912951388891
2020-06-16,9493.621805555558
2020-06-17,9441.89479166667
2020-06-18,9405.531631944441
2020-06-19,9325.88604166667
2020-06-20,9300.69166666667
2020-06-21,9348.46965277778
2020-06-22,9480.35270833333
2020-06-23,9637.161111111109
2020-06-24,9440.87149305556
2020-06-25,9232.50447916667
2020-06-26,9181.483368055558
2020-06-27,9106.15510416667
2020-06-28,9054.85486111111
2020-06-29,9115.84024305556
2020-06-30,9149.70625
2020-07-01,9189.972534722221
2020-07-02,9165.69180555556
2020-07-03,9093.05805555556
2020-07-04,9091.76756944444
2020-07-05,9064.08267361111
2020-07-06,9211.66333333333
2020-07-07,9267.11854166667
2020-07-08,9344.903298611109
2020-07-09,9328.55770833333
2020-07-10,9199.380659722221
2020-07-11,9238.73315972222
2020-07-12,9249.68711805556
2020-07-13,9277.85961805556
2020-07-14,9219.84920138889
2020-07-15,9221.1265625
2020-07-16,9131.53885416667
2020-07-17,9133.74546279752
2020-07-18,9161.927048611109
2020-07-19,9155.96315972222
2020-07-20,9177.72996527778
2020-07-21,9307.09309027778
2020-07-22,9364.292256944442
2020-07-23,9540.89972222222
2020-07-24,9557.00524305556
2020-07-25,9620.639513888891
2020-07-26,9834.595659722221
2020-07-27,10436.1526041667
2020-07-28,10986.0827777778
2020-07-29,11096.4594097222
2020-07-30,11033.1700347222
2020-07-31,11196.932048611101
2020-08-01,11610.806875
2020-08-02,11334.2725694444
2020-08-03,11255.117604166699
2020-08-04,11243.794375
2020-08-05,11465.917881944399
2020-08-06,11755.7263541667
2020-08-07,11716.3814583333
2020-08-08,11686.263680555601
2020-08-09,11673.0191319444
2020-08-10,11900.070798611101
2020-08-11,11632.107569444399
2020-08-12,11462.3495138889
2020-08-13,11550.7582638889
NOW,11902.395
